0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.969155348071333,-0.032100808274671974,-0.3014897892591251,-1.8740503671062707,0.3534621444891337,0.824255810700914,-0.36987207441853204,-0.14042716428363755,0.1430320416769943,1.6909932267509762,0.31879548413394737,0.2828482446744459,-0.3428430737110721,1.2992704757912727,-0.3528688981895656,-0.1949883026569041,1.2858580044490715,-0.12755434237468355,0.0,0.0
-0.06955867706814024,2.2918980466343344,-0.6853882825811838,-1.8680227057672592,-0.541364895255613,0.15346441565333319,-0.6842092331731363,-0.1400480602814355,1.1677547647998763,-0.6941703126672935,0.03307441811351575,0.2828482446744459,-1.0688579133634504,-0.4902034108401764,-1.1323705890323663,0.9160455491764341,-1.6187693916382335,-1.119068457114948,0.0,0.0
0.8822680859046861,-0.6797726202984934,0.18372733106221753,-1.8680227057672592,-0.5884303123507016,0.8913426061473535,0.056728355319859355,0.6074132272974926,-0.540116440404927,2.812139675025018,-0.2565713878247789,0.2828482446744459,0.7952055766890831,0.3843155782018616,0.06121170299650117,-0.7820707893455275,0.15171006686683047,1.576868574153865,0.0,0.0
-1.0519061947217687,-0.6797726202984934,0.18372733106221753,-1.8680227057672592,-0.5884306180053411,0.8913317739996508,0.12408631791013168,0.9121295303511947,-0.540116440404927,2.812139675025018,-0.2565713878247789,0.2828482446744459,0.7952057732549263,0.3843153808964334,0.061211720535758046,-0.7820710246452894,0.15170997512196194,1.576868836834452,0.0,0.0
-1.6144987497973187,-0.8321659878335111,0.3644973285941059,-1.8650088750977536,1.16677463248759,-0.9186743918022313,-0.34741942022177463,-0.13994872915527712,-0.8816906814458877,0.5317363710534861,-0.10193663506097375,0.2828482446744459,0.1842909796749689,1.8474566362954918,-0.5895717312923069,-0.3509378701185885,1.041977396785624,-0.0044573248281551976,0.0,0.0
-1.599450573456908,-1.3655427742060695,1.3374157816570391,-1.8650088750977536,0.25802388939250653,0.65443968037702,1.403887607125306,0.35351478716222784,-0.8816906814458877,0.6710389290006953,0.26306417730029197,0.2828482446744459,-0.9527743060788316,0.7584443593387686,-0.906607979740951,0.45107529418868364,1.6837897252683185,-0.0473331920709363,0.0,0.0
0.5092466923942797,0.3869809524466236,-0.463849718535817,-1.8650088750977536,0.9088367644353366,-0.42525051099532113,-0.571945962189349,-0.14017310582634787,1.1677547647998763,-0.7624534532565592,1.5558735062443885,0.2828482446744459,0.32432131241732537,0.8431292726621534,-0.5450006564902484,-1.4142367181242859,0.37661760861364807,-1.7157157281835171,0.0,0.0
0.5168497390761093,1.6823245764942678,-0.6585748269543192,-1.8650088750977536,0.24523704389796405,1.1538497915555148,-0.3249667660250172,-0.14017722013334852,0.484606282717955,-0.7421306854039039,0.055837909637121506,0.2828482446744459,-1.1319367139756484,0.019256917595820794,-0.10575866306718015,0.9274344011287454,-1.6660065266783017,-1.3273433155810572,0.0,0.0
0.7840058631571539,1.3775378414242339,-0.635666371059119,-1.8650088750977536,-0.4195677934579015,0.66486608153027,-0.7291145415666511,-0.14028889418050883,1.1677547647998763,-0.5196049788158579,1.0464422649057616,0.2828482446744459,-0.4761929648863788,-0.4528679125785315,-1.4918406450304749,-0.5797817676862814,-0.5358357766151248,-1.1376147561221643,0.0,0.0
-1.5988073905809679,-0.8702643297172645,0.41513700073958376,-1.8576895720432396,-0.5857120501902312,1.1513807962621727,0.10163366371337425,-0.13995475367624235,-0.8816906814458877,2.0468682848941087,-0.14824856609175815,0.2828482446744459,-1.4301045029740047,0.6755480953455076,-0.49281164645861897,1.507448328265718,1.1342832028749246,-1.6243542330473832,0.0,0.0
